Subject;Task;Lang.;Trial;Score;Item;notes;;;;;;;;;;;;;;;;;;;
13;form;L1;3;1;21;;;;;;;;;;;;;;;;;;;;
13;form;L1;4;1;18;;;;;;;;;;;;;;;;;;;;
13;form;L1;5;1;22;;;;;;;;;;;;;;;;;;;;
13;form;L1;6;1;9;;;;;;;;;;;;;;;;;;;;
13;form;L1;7;1;20;;;;;;;;;;;;;;;;;;;;
13;form;L1;8;1;12;;;;;;;;;;;;;;;;;;;;
13;form;L1;9;1;0;;;;;;;;;;;;;;;;;;;;
13;form;L1;10;1;5;;;;;;;;;;;;;;;;;;;;
13;form;L1;11;1;8;;;;;;;;;;;;;;;;;;;;
13;form;L1;12;1;2;;;;;;;;;;;;;;;;;;;;
13;form;L1;13;1;1;;;;;;;;;;;;;;;;;;;;
13;form;L1;14;1;16;;;;;;;;;;;;;;;;;;;;
13;form;L1;15;1;14;;;;;;;;;;;;;;;;;;;;
13;form;L1;16;1;19;;;;;;;;;;;;;;;;;;;;
13;form;L1;17;1;15;;;;;;;;;;;;;;;;;;;;
13;form;L1;18;1;4;;;;;;;;;;;;;;;;;;;;
13;form;L1;19;1;3;;;;;;;;;;;;;;;;;;;;
13;form;L1;20;1;11;;;;;;;;;;;;;;;;;;;;
13;form;L1;21;1;6;;;;;;;;;;;;;;;;;;;;
13;form;L1;22;1;23;;;;;;;;;;;;;;;;;;;;
13;form;L1;23;1;7;;;;;;;;;;;;;;;;;;;;
13;form;L1;24;1;17;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;1;1;23;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;2;1;2;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;3;1;19;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;4;1;5;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;5;1;12;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;6;1;9;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;7;1;8;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;8;1;14;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;9;1;20;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;10;1;22;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;11;1;3;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;12;1;17;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;13;1;0;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;14;1;16;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;15;1;18;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;16;1;21;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;17;1;1;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;18;1;4;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;19;1;11;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;20;1;7;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;21;0;15;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;22;1;13;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;23;1;10;;;;;;;;;;;;;;;;;;;;
13;kategori;L1;24;1;6;;;;;;;;;;;;;;;;;;;;
13;form;L2;1;1;8;;;;;;;;;;;;;;;;;;;;
13;form;L2;2;1;13;;;;;;;;;;;;;;;;;;;;
13;form;L2;3;1;3;;;;;;;;;;;;;;;;;;;;
13;form;L2;4;1;1;;;;;;;;;;;;;;;;;;;;
13;form;L2;5;1;4;;;;;;;;;;;;;;;;;;;;
13;form;L2;6;1;20;;;;;;;;;;;;;;;;;;;;
13;form;L2;7;1;2;;;;;;;;;;;;;;;;;;;;
13;form;L2;8;1;12;;;;;;;;;;;;;;;;;;;;
13;form;L2;9;1;21;;;;;;;;;;;;;;;;;;;;
13;form;L2;10;1;18;;;;;;;;;;;;;;;;;;;;
13;form;L2;11;1;14;;;;;;;;;;;;;;;;;;;;
13;form;L2;12;1;19;;;;;;;;;;;;;;;;;;;;
13;form;L2;13;1;22;;;;;;;;;;;;;;;;;;;;
13;form;L2;14;1;0;;;;;;;;;;;;;;;;;;;;
13;form;L2;15;1;23;;;;;;;;;;;;;;;;;;;;
13;form;L2;16;1;7;;;;;;;;;;;;;;;;;;;;
13;form;L2;17;1;5;;;;;;;;;;;;;;;;;;;;
13;form;L2;18;1;15;;;;;;;;;;;;;;;;;;;;
13;form;L2;19;1;6;;;;;;;;;;;;;;;;;;;;
13;form;L2;20;1;9;;;;;;;;;;;;;;;;;;;;
13;form;L2;21;1;16;;;;;;;;;;;;;;;;;;;;
13;form;L2;22;1;17;;;;;;;;;;;;;;;;;;;;
13;form;L2;23;1;10;;;;;;;;;;;;;;;;;;;;
13;form;L2;24;1;11;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;1;1;15;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;2;0;11;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;3;1;3;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;4;1;4;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;5;1;22;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;6;1;7;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;7;1;17;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;8;1;5;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;9;1;13;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;10;1;2;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;11;1;8;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;12;1;20;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;13;1;19;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;14;1;10;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;15;1;1;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;16;1;9;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;17;1;16;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;18;1;23;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;19;1;18;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;20;1;21;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;21;1;0;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;22;1;14;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;23;1;6;;;;;;;;;;;;;;;;;;;;
13;kategori;L2;24;1;12;;;;;;;;;;;;;;;;;;;;
14;form;L1;1;1;8;;;;;;;;;;;;;;;;;;;;
14;form;L1;2;1;3;;;;;;;;;;;;;;;;;;;;
14;form;L1;3;1;5;;;;;;;;;;;;;;;;;;;;
14;form;L1;4;1;2;;;;;;;;;;;;;;;;;;;;
14;form;L1;5;1;20;;;;;;;;;;;;;;;;;;;;
14;form;L1;6;1;7;;;;;;;;;;;;;;;;;;;;
14;form;L1;7;1;15;;;;;;;;;;;;;;;;;;;;
14;form;L1;8;1;4;;;;;;;;;;;;;;;;;;;;
14;form;L1;9;1;18;;;;;;;;;;;;;;;;;;;;
14;form;L1;10;1;21;;;;;;;;;;;;;;;;;;;;
14;form;L1;11;1;16;;;;;;;;;;;;;;;;;;;;
14;form;L1;12;1;22;;;;;;;;;;;;;;;;;;;;
14;form;L1;13;1;9;;;;;;;;;;;;;;;;;;;;
14;form;L1;14;1;23;;;;;;;;;;;;;;;;;;;;
14;form;L1;15;1;19;;;;;;;;;;;;;;;;;;;;
14;form;L1;16;1;6;;;;;;;;;;;;;;;;;;;;
14;form;L1;17;1;1;;;;;;;;;;;;;;;;;;;;
14;form;L1;18;0;14;;;;;;;;;;;;;;;;;;;;
14;form;L1;19;1;10;;;;;;;;;;;;;;;;;;;;
14;form;L1;20;1;0;;;;;;;;;;;;;;;;;;;;
14;form;L1;21;0;17;;;;;;;;;;;;;;;;;;;;
14;form;L1;22;1;13;;;;;;;;;;;;;;;;;;;;
14;form;L1;23;1;12;;;;;;;;;;;;;;;;;;;;
14;form;L1;24;1;11;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;1;0;5;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;2;0;16;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;3;0;23;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;4;1;13;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;5;1;6;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;6;1;17;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;7;1;15;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;8;1;3;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;9;1;8;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;10;1;20;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;11;1;12;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;12;1;18;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;13;0;14;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;14;1;10;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;15;1;22;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;16;1;11;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;17;1;2;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;18;1;7;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;19;1;1;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;20;1;0;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;21;1;4;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;22;1;21;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;23;1;9;;;;;;;;;;;;;;;;;;;;
14;kategori;L1;24;1;19;;;;;;;;;;;;;;;;;;;;
14;form;L2;1;1;23;;;;;;;;;;;;;;;;;;;;
14;form;L2;2;1;8;;;;;;;;;;;;;;;;;;;;
14;form;L2;3;1;10;;;;;;;;;;;;;;;;;;;;
14;form;L2;4;1;15;;;;;;;;;;;;;;;;;;;;
14;form;L2;5;1;4;;;;;;;;;;;;;;;;;;;;
14;form;L2;6;1;2;;;;;;;;;;;;;;;;;;;;
14;form;L2;7;1;16;;;;;;;;;;;;;;;;;;;;
14;form;L2;8;1;7;;;;;;;;;;;;;;;;;;;;
14;form;L2;9;1;3;;;;;;;;;;;;;;;;;;;;
14;form;L2;10;1;18;;;;;;;;;;;;;;;;;;;;
14;form;L2;11;1;20;;;;;;;;;;;;;;;;;;;;
14;form;L2;12;1;0;;;;;;;;;;;;;;;;;;;;
14;form;L2;13;1;5;;;;;;;;;;;;;;;;;;;;
14;form;L2;14;1;19;;;;;;;;;;;;;;;;;;;;
14;form;L2;15;1;17;;;;;;;;;;;;;;;;;;;;
14;form;L2;16;1;9;;;;;;;;;;;;;;;;;;;;
14;form;L2;17;1;1;;;;;;;;;;;;;;;;;;;;
14;form;L2;18;1;13;;;;;;;;;;;;;;;;;;;;
14;form;L2;19;0;11;;;;;;;;;;;;;;;;;;;;
14;form;L2;20;1;21;;;;;;;;;;;;;;;;;;;;
14;form;L2;21;0;14;;;;;;;;;;;;;;;;;;;;
14;form;L2;22;0;22;;;;;;;;;;;;;;;;;;;;
14;form;L2;23;1;6;;;;;;;;;;;;;;;;;;;;
14;form;L2;24;1;12;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;1;1;18;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;2;1;16;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;3;1;1;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;4;1;14;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;5;1;23;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;6;1;15;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;7;1;3;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;8;1;10;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;9;1;17;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;10;1;13;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;11;1;5;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;12;1;9;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;13;1;2;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;14;1;11;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;15;1;7;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;16;1;4;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;17;0;20;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;18;1;19;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;19;1;12;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;20;1;8;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;21;1;21;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;22;1;6;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;23;1;0;;;;;;;;;;;;;;;;;;;;
14;kategori;L2;24;1;22;;;;;;;;;;;;;;;;;;;;
15;form;L1;1;1;9;;;;;;;;;;;;;;;;;;;;
15;form;L1;2;1;16;;;;;;;;;;;;;;;;;;;;
15;form;L1;3;1;1;;;;;;;;;;;;;;;;;;;;
15;form;L1;4;1;20;;;;;;;;;;;;;;;;;;;;
15;form;L1;5;1;15;;;;;;;;;;;;;;;;;;;;
15;form;L1;6;1;23;;;;;;;;;;;;;;;;;;;;
15;form;L1;7;1;4;;;;;;;;;;;;;;;;;;;;
15;form;L1;8;1;12;;;;;;;;;;;;;;;;;;;;
15;form;L1;9;1;3;;;;;;;;;;;;;;;;;;;;
15;form;L1;10;1;0;;;;;;;;;;;;;;;;;;;;
15;form;L1;11;1;22;;;;;;;;;;;;;;;;;;;;
15;form;L1;12;1;13;;;;;;;;;;;;;;;;;;;;
15;form;L1;13;1;19;;;;;;;;;;;;;;;;;;;;
15;form;L1;14;1;5;;;;;;;;;;;;;;;;;;;;
15;form;L1;15;1;6;;;;;;;;;;;;;;;;;;;;
15;form;L1;16;1;18;;;;;;;;;;;;;;;;;;;;
15;form;L1;17;1;7;;;;;;;;;;;;;;;;;;;;
15;form;L1;18;1;21;;;;;;;;;;;;;;;;;;;;
15;form;L1;19;1;11;;;;;;;;;;;;;;;;;;;;
15;form;L1;20;1;2;;;;;;;;;;;;;;;;;;;;
15;form;L1;21;1;14;;;;;;;;;;;;;;;;;;;;
15;form;L1;22;0;10;;;;;;;;;;;;;;;;;;;;
15;form;L1;23;1;17;;;;;;;;;;;;;;;;;;;;
15;form;L1;24;1;8;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;1;1;19;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;2;1;11;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;3;1;4;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;4;1;22;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;5;1;8;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;6;1;20;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;7;1;6;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;8;1;5;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;9;1;14;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;10;1;9;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;11;1;16;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;12;1;7;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;13;1;13;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;14;1;21;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;15;1;1;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;16;1;3;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;17;1;0;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;18;1;17;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;19;1;2;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;20;1;12;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;21;1;18;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;22;1;15;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;23;1;10;;;;;;;;;;;;;;;;;;;;
15;kategori;L1;24;1;23;;;;;;;;;;;;;;;;;;;;
15;form;L2;1;1;23;;;;;;;;;;;;;;;;;;;;
15;form;L2;2;1;13;;;;;;;;;;;;;;;;;;;;
15;form;L2;3;1;4;;;;;;;;;;;;;;;;;;;;
15;form;L2;4;1;8;;;;;;;;;;;;;;;;;;;;
15;form;L2;5;1;12;;;;;;;;;;;;;;;;;;;;
15;form;L2;6;1;0;;;;;;;;;;;;;;;;;;;;
15;form;L2;7;1;1;;;;;;;;;;;;;;;;;;;;
15;form;L2;8;0;10;;;;;;;;;;;;;;;;;;;;
15;form;L2;9;1;6;;;;;;;;;;;;;;;;;;;;
15;form;L2;10;1;2;;;;;;;;;;;;;;;;;;;;
15;form;L2;11;1;20;;;;;;;;;;;;;;;;;;;;
15;form;L2;12;1;14;;;;;;;;;;;;;;;;;;;;
15;form;L2;13;1;16;;;;;;;;;;;;;;;;;;;;
15;form;L2;14;1;3;;;;;;;;;;;;;;;;;;;;
15;form;L2;15;1;9;;;;;;;;;;;;;;;;;;;;
15;form;L2;16;0;22;;;;;;;;;;;;;;;;;;;;
15;form;L2;17;1;21;;;;;;;;;;;;;;;;;;;;
15;form;L2;18;0;15;;;;;;;;;;;;;;;;;;;;
15;form;L2;19;1;18;;;;;;;;;;;;;;;;;;;;
15;form;L2;20;1;11;;;;;;;;;;;;;;;;;;;;
15;form;L2;21;1;5;;;;;;;;;;;;;;;;;;;;
15;form;L2;22;1;19;;;;;;;;;;;;;;;;;;;;
15;form;L2;23;1;7;;;;;;;;;;;;;;;;;;;;
15;form;L2;24;0;17;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;1;1;4;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;2;1;12;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;3;1;8;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;4;1;0;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;5;1;14;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;6;1;23;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;7;1;3;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;8;1;7;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;9;1;18;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;10;1;10;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;11;1;9;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;12;1;21;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;13;1;22;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;14;1;11;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;15;1;19;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;16;1;20;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;17;1;1;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;18;1;6;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;19;1;15;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;20;1;16;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;21;1;5;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;22;1;13;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;23;1;2;;;;;;;;;;;;;;;;;;;;
15;kategori;L2;24;1;17;;;;;;;;;;;;;;;;;;;;
16;form;L1;1;1;0;;;;;;;;;;;;;;;;;;;;
16;form;L1;2;1;11;;;;;;;;;;;;;;;;;;;;
16;form;L1;3;1;5;;;;;;;;;;;;;;;;;;;;
16;form;L1;4;1;1;;;;;;;;;;;;;;;;;;;;
16;form;L1;5;1;4;;;;;;;;;;;;;;;;;;;;
16;form;L1;6;1;14;;;;;;;;;;;;;;;;;;;;
16;form;L1;7;1;13;;;;;;;;;;;;;;;;;;;;
16;form;L1;8;1;15;;;;;;;;;;;;;;;;;;;;
16;form;L1;9;1;21;;;;;;;;;;;;;;;;;;;;
16;form;L1;10;1;18;;;;;;;;;;;;;;;;;;;;
16;form;L1;11;1;19;;;;;;;;;;;;;;;;;;;;
16;form;L1;12;1;16;;;;;;;;;;;;;;;;;;;;
16;form;L1;13;1;12;;;;;;;;;;;;;;;;;;;;
16;form;L1;14;1;10;;;;;;;;;;;;;;;;;;;;
16;form;L1;15;1;20;;;;;;;;;;;;;;;;;;;;
16;form;L1;16;1;8;;;;;;;;;;;;;;;;;;;;
16;form;L1;17;1;3;;;;;;;;;;;;;;;;;;;;
16;form;L1;18;1;23;;;;;;;;;;;;;;;;;;;;
16;form;L1;19;1;7;;;;;;;;;;;;;;;;;;;;
16;form;L1;20;1;9;;;;;;;;;;;;;;;;;;;;
16;form;L1;21;1;2;;;;;;;;;;;;;;;;;;;;
16;form;L1;22;1;22;;;;;;;;;;;;;;;;;;;;
16;form;L1;23;1;6;;;;;;;;;;;;;;;;;;;;
16;form;L1;24;1;17;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;1;1;23;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;2;1;17;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;3;1;6;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;4;1;7;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;5;1;21;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;6;1;9;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;7;1;2;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;8;1;14;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;9;1;15;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;10;1;16;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;11;1;18;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;12;1;12;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;13;1;20;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;14;1;11;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;15;1;10;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;16;1;19;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;17;1;5;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;18;1;22;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;19;1;13;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;20;1;8;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;21;1;4;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;22;1;1;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;23;1;0;;;;;;;;;;;;;;;;;;;;
16;kategori;L1;24;1;3;;;;;;;;;;;;;;;;;;;;
16;form;L2;1;1;19;;;;;;;;;;;;;;;;;;;;
16;form;L2;2;1;3;;;;;;;;;;;;;;;;;;;;
16;form;L2;3;1;20;;;;;;;;;;;;;;;;;;;;
16;form;L2;4;1;7;;;;;;;;;;;;;;;;;;;;
16;form;L2;5;1;6;;;;;;;;;;;;;;;;;;;;
16;form;L2;6;1;0;;;;;;;;;;;;;;;;;;;;
16;form;L2;7;1;5;;;;;;;;;;;;;;;;;;;;
16;form;L2;8;1;4;;;;;;;;;;;;;;;;;;;;
16;form;L2;9;1;13;;;;;;;;;;;;;;;;;;;;
16;form;L2;10;1;14;;;;;;;;;;;;;;;;;;;;
16;form;L2;11;1;18;;;;;;;;;;;;;;;;;;;;
16;form;L2;12;1;22;;;;;;;;;;;;;;;;;;;;
16;form;L2;13;1;21;;;;;;;;;;;;;;;;;;;;
16;form;L2;14;1;23;;;;;;;;;;;;;;;;;;;;
16;form;L2;15;1;8;;;;;;;;;;;;;;;;;;;;
16;form;L2;16;1;16;;;;;;;;;;;;;;;;;;;;
16;form;L2;17;1;15;;;;;;;;;;;;;;;;;;;;
16;form;L2;18;1;12;;;;;;;;;;;;;;;;;;;;
16;form;L2;19;1;1;;;;;;;;;;;;;;;;;;;;
16;form;L2;20;1;10;;;;;;;;;;;;;;;;;;;;
16;form;L2;21;1;17;;;;;;;;;;;;;;;;;;;;
16;form;L2;22;1;11;;;;;;;;;;;;;;;;;;;;
16;form;L2;23;1;2;;;;;;;;;;;;;;;;;;;;
16;form;L2;24;1;9;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;1;1;17;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;2;1;19;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;3;1;3;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;4;1;21;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;5;1;4;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;6;1;5;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;7;1;0;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;8;1;14;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;9;1;1;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;10;1;16;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;11;1;20;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;12;1;22;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;13;1;2;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;14;1;23;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;15;1;18;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;16;1;15;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;17;1;7;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;18;1;12;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;19;1;11;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;20;1;8;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;21;1;10;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;22;1;9;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;23;1;6;;;;;;;;;;;;;;;;;;;;
16;kategori;L2;24;1;13;;;;;;;;;;;;;;;;;;;;
17;form;L1;1;0;7;;;;;;;;;;;;;;;;;;;;
